*******************************************************************************
Ephemeris / WWW_USER Mon Aug  5 20:08:28 2019 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Titan (606)                     {source: sat409l_merged_DE437}
Center body name: Sun (10)                        {source: sat409l_merged_DE437}
Center-site name: BODYCENTRIC
*******************************************************************************
Start time      : A.D. 2016-Nov-18 00:00:00.0000 UT      
Stop  time      : A.D. 2045-Nov-18 00:00:00.0000 UT      
Step-size       : 41760 minutes
*******************************************************************************
Target pole/equ : IAU_TITAN                       {West-longitude positive}
Target radii    : 2575.2 x 2574.8 x 2574.5 km     {Equator, meridian, pole}    
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : IAU_SUN                         {East-longitude positive}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Target primary  : Saturn
Vis. interferer : None
Rel. light bend : Sun                             {source: sat409l_merged_DE437
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : BOTH
EOP file        : eop.190802.p191024                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2019-AUG-02. PREDICTS-> 2019-OCT-23
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass     n.a.    , Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table format    : Comma Separated Values (spreadsheet)
************************************************************************************************************************************************************
 Date__(UT)__HR:MN, Date_________JDUT, , ,R.A._(ICRF/J2000.0), DEC_(ICRF/J2000.0), hEcl-Lon,hEcl-Lat,            delta,     deldot,    ObsEcLon,   ObsEcLat,
 2033-Mar-28 00:00, 2463684.500000000, , , 97.28402, 22.56957,  96.7240, -0.6999, 9.01011036586203, -2.5405530,  96.7239906, -0.6998687,
 2033-Apr-26 00:00, 2463713.500000000, , , 98.48629, 22.53705,  97.8345, -0.6717, 9.01801831361637, -4.8016440,  97.8345062, -0.6717387,
 2033-May-25 00:00, 2463742.500000000, , , 99.62364, 22.49279,  98.8859, -0.6501, 9.02513368163940, -1.5249371,  98.8859448, -0.6501405,
 2033-Jun-23 00:00, 2463771.500000000, , ,100.73592, 22.46216,  99.9134, -0.6084, 9.02426363140849,  3.8271658,  99.9134004, -0.6084360,
 2033-Jul-22 00:00, 2463800.500000000, , ,101.89493, 22.44619, 100.9826, -0.5407, 9.01737835275294,  4.7669196, 100.9825636, -0.5407493,
 2033-Aug-20 00:00, 2463829.500000000, , ,103.11722, 22.41641, 102.1108, -0.4731, 9.01462422159288, -0.2100289, 102.1107871, -0.4731006,
 2033-Sep-18 00:00, 2463858.500000000, , ,104.33674, 22.35152, 103.2395, -0.4313, 9.02104961592443, -4.5388002, 103.2395397, -0.4312606,
 2033-Oct-17 00:00, 2463887.500000000, , ,105.49471, 22.26359, 104.3142, -0.4090, 9.03062923932828, -3.4158887, 104.3142453, -0.4090354,
 2033-Nov-15 00:00, 2463916.500000000, , ,106.60286, 22.17977, 105.3431, -0.3795, 9.03441855483674,  1.8110285, 105.3431048, -0.3795422,
 2033-Dec-14 00:00, 2463945.500000000, , ,107.72785, 22.11366, 106.3857, -0.3229, 9.02995587717245,  5.3275618, 106.3856684, -0.3228679,
 2034-Jan-12 00:00, 2463974.500000000, , ,108.91957, 22.04804, 107.4895, -0.2499, 9.02505366137216,  2.3445676, 107.4895291, -0.2498695,
 2034-Feb-10 00:00, 2464003.500000000, , ,110.14086, 21.95383, 108.6244, -0.1927, 9.02872322583805, -3.2449193, 108.6243608, -0.1926657,
 2034-Mar-11 00:00, 2464032.500000000, , ,111.31720, 21.82892, 109.7226, -0.1627, 9.03912189697407, -4.5785550, 109.7225973, -0.1626543,
 2034-Apr-09 00:00, 2464061.500000000, , ,112.42929, 21.69682, 110.7636, -0.1402, 9.04710642091274, -0.5221080, 110.7635942, -0.1402371,
 2034-May-08 00:00, 2464090.500000000, , ,113.52649, 21.57910, 111.7894, -0.0982, 9.04657666575646,  4.5839377, 111.7893832, -0.0981640,
 2034-Jun-06 00:00, 2464119.500000000, , ,114.67627, 21.47248, 112.8621, -0.0296, 9.04126998720049,  4.4580681, 112.8620810, -0.0296313,
 2034-Jul-05 00:00, 2464148.500000000, , ,115.88070, 21.34937, 113.9880,  0.0395, 9.04164508969381, -1.0620351, 113.9880051,  0.0395110,
 2034-Aug-03 00:00, 2464177.500000000, , ,117.06799, 21.19376, 115.1045,  0.0826, 9.05108772286320, -4.7694563, 115.1044588,  0.0825574,
 2034-Sep-01 00:00, 2464206.500000000, , ,118.18912, 21.02033, 116.1644,  0.1050, 9.06215359572582, -2.6731650, 116.1644142,  0.1050359,
 2034-Sep-30 00:00, 2464235.500000000, , ,119.26817, 20.85355, 117.1855,  0.1340, 9.06626227089489,  2.8041914, 117.1855147,  0.1340155,
 2034-Oct-29 00:00, 2464264.500000000, , ,120.37357, 20.70225, 118.2285,  0.1901, 9.06263084603588,  5.5050092, 118.2285336,  0.1901404,
 2034-Nov-27 00:00, 2464293.500000000, , ,121.54333, 20.54802, 119.3317,  0.2632, 9.06023631000291,  1.5921731, 119.3317173,  0.2631907,
 2034-Dec-26 00:00, 2464322.500000000, , ,122.72899, 20.36633, 120.4559,  0.3207, 9.06713985770410, -3.8510357, 120.4559097,  0.3206698,
 2035-Jan-24 00:00, 2464351.500000000, , ,123.86040, 20.15924, 121.5369,  0.3503, 9.07968131171601, -4.2306531, 121.5369192,  0.3503385,
 2035-Feb-22 00:00, 2464380.500000000, , ,124.93125, 19.94905, 122.5644,  0.3716, 9.08827529124399,  0.4782349, 122.5643672,  0.3715702,
 2035-Mar-23 00:00, 2464409.500000000, , ,125.99779, 19.75266, 123.5858,  0.4120, 9.08807549433742,  5.1995139, 123.5858004,  0.4120060,
 2035-Apr-21 00:00, 2464438.500000000, , ,127.12063, 19.56388, 124.6578,  0.4791, 9.08445029677833,  4.0295204, 124.6578431,  0.4791419,
 2035-May-20 00:00, 2464467.500000000, , ,128.28814, 19.35811, 125.7757,  0.5474, 9.08787334190500, -1.8726953, 125.7756816,  0.5473639,
 2035-Jun-18 00:00, 2464496.500000000, , ,129.42613, 19.12455, 126.8744,  0.5893, 9.09999442381820, -4.8636411, 126.8744472,  0.5893336,
 2035-Jul-17 00:00, 2464525.500000000, , ,130.49680, 18.87846, 127.9161,  0.6100, 9.11218024231674, -1.8706952, 127.9161060,  0.6100447,
 2035-Aug-15 00:00, 2464554.500000000, , ,131.53471, 18.64018, 128.9271,  0.6366, 9.11645435184449,  3.6971023, 128.9270638,  0.6365993,
 2035-Sep-13 00:00, 2464583.500000000, , ,132.60716, 18.41448, 129.9674,  0.6901, 9.11370155121993,  5.5241875, 129.9673656,  0.6901035,
 2035-Oct-12 00:00, 2464612.500000000, , ,133.73967, 18.18391, 131.0649,  0.7609, 9.11379246153523,  0.8075050, 131.0648543,  0.7608956,
 2035-Nov-10 00:00, 2464641.500000000, , ,134.87527, 17.92933, 132.1729,  0.8164, 9.12363592086103, -4.3401365, 132.1728514,  0.8163580,
 2035-Dec-09 00:00, 2464670.500000000, , ,135.95057, 17.65532, 133.2325,  0.8436, 9.13788831743948, -3.7730144, 133.2325063,  0.8436487,
 2036-Jan-07 00:00, 2464699.500000000, , ,136.97151, 17.38112, 134.2439,  0.8619, 9.14680364006949,  1.4408596, 134.2439199,  0.8618621,
 2036-Feb-05 00:00, 2464728.500000000, , ,137.99849, 17.11891, 135.2586,  0.8988, 9.14689666997197,  5.6544337, 135.2585987,  0.8987796,
 2036-Mar-05 00:00, 2464757.500000000, , ,139.08359, 16.86143, 136.3260,  0.9624, 9.14497314772551,  3.4964851, 136.3260429,  0.9623989,
 2036-Apr-03 00:00, 2464786.500000000, , ,140.20310, 16.58863, 137.4306,  1.0275, 9.15123350282636, -2.6170462, 137.4306103,  1.0274774,
 2036-May-02 00:00, 2464815.500000000, , ,141.28333, 16.29401, 138.5072,  1.0663, 9.16558309121197, -4.8228252, 138.5072191,  1.0663444,
 2036-May-31 00:00, 2464844.500000000, , ,142.29801, 15.99133, 139.5278,  1.0835, 9.17846835949370, -1.0380138, 139.5278388,  1.0835202,
 2036-Jun-29 00:00, 2464873.500000000, , ,143.29000, 15.69615, 140.5267,  1.1059, 9.18273391323771,  4.4620208, 140.5266847,  1.1059438,
 2036-Jul-28 00:00, 2464902.500000000, , ,144.32324, 15.41042, 141.5613,  1.1549, 9.18086384124323,  5.3876025, 141.5613227,  1.1549431,
 2036-Aug-26 00:00, 2464931.500000000, , ,145.41115, 15.11957, 142.6486,  1.2214, 9.18332361753188,  0.0159114, 142.6486066,  1.2214060,
 2036-Sep-24 00:00, 2464960.500000000, , ,146.49094, 14.80984, 143.7358,  1.2729, 9.19570752214391, -4.7007051, 143.7358213,  1.2728761,
 2036-Oct-23 00:00, 2464989.500000000, , ,147.50739, 14.48636, 144.7711,  1.2961, 9.21117184351891, -3.2252622, 144.7710727,  1.2960878,
 2036-Nov-21 00:00, 2465018.500000000, , ,148.47729, 14.16406, 145.7647,  1.3097, 9.22008778431441,  2.3342749, 145.7647049,  1.3097363,
 2036-Dec-20 00:00, 2465047.500000000, , ,149.46277, 13.85106, 146.7706,  1.3415, 9.22039702624829,  5.9375458, 146.7705703,  1.3414972,
 2037-Jan-18 00:00, 2465076.500000000, , ,150.50663, 13.54091, 147.8298,  1.3997, 9.22011516008854,  2.8776442, 147.8298206,  1.3997496,
 2037-Feb-16 00:00, 2465105.500000000, , ,151.57511, 13.21895, 148.9167,  1.4598, 9.22890003968143, -3.2746316, 148.9166938,  1.4598117,
 2037-Mar-17 00:00, 2465134.500000000, , ,152.59712, 12.88146, 149.9677,  1.4939, 9.24496042965665, -4.6535285, 149.9677394,  1.4939441,
 2037-Apr-15 00:00, 2465163.500000000, , ,153.55755, 12.53903, 150.9655,  1.5062, 9.25810754221986, -0.2030401, 150.9655180,  1.5061788,
 2037-May-14 00:00, 2465192.500000000, , ,154.50542, 12.20243, 151.9509,  1.5231, 9.26218205864182,  5.0787979, 151.9508729,  1.5230699,
 2037-Jun-12 00:00, 2465221.500000000, , ,155.49980, 11.87240, 152.9773,  1.5660, 9.26114977997554,  5.1038690, 152.9773352,  1.5659801,
 2037-Jul-11 00:00, 2465250.500000000, , ,156.54291, 11.53862, 154.0506,  1.6264, 9.26576762926839, -0.7595255, 154.0506209,  1.6264126,
 2037-Aug-09 00:00, 2465279.500000000, , ,157.56844, 11.19200, 155.1136,  1.6723, 9.28020286751351, -4.9282634, 155.1135507,  1.6723471,
 2037-Sep-07 00:00, 2465308.500000000, , ,158.52996, 10.83639, 156.1224,  1.6902, 9.29634070489860, -2.6089995, 156.1224070,  1.6901956,
 2037-Oct-06 00:00, 2465337.500000000, , ,159.45348, 10.48173, 157.0972,  1.6981, 9.30493453983413,  3.1336488, 157.0972206,  1.6980883,
 2037-Nov-04 00:00, 2465366.500000000, , ,160.40111, 10.13329, 158.0927,  1.7234, 9.30536743951720,  6.0470988, 158.0926595,  1.7233819,
 2037-Dec-03 00:00, 2465395.500000000, , ,161.40627,  9.78698, 159.1407,  1.7748, 9.30660784439550,  2.1941608, 159.1407169,  1.7747946,
 2038-Jan-01 00:00, 2465424.500000000, , ,162.42699,  9.43361, 160.2065,  1.8284, 9.31752725477111, -3.8312022, 160.2065215,  1.8284209,
 2038-Jan-30 00:00, 2465453.500000000, , ,163.39623,  9.07064, 161.2298,  1.8566, 9.33473024623551, -4.3682284, 161.2298449,  1.8566481,
 2038-Feb-28 00:00, 2465482.500000000, , ,164.30925,  8.70426, 162.2040,  1.8629, 9.34768558234783,  0.6083559, 162.2039511,  1.8629365,
 2038-Mar-29 00:00, 2465511.500000000, , ,165.21939,  8.34109, 163.1750,  1.8732, 9.35137244444935,  5.5355819, 163.1750032,  1.8732438,
 2038-Apr-27 00:00, 2465540.500000000, , ,166.17997,  7.98224, 164.1912,  1.9089, 9.35108666332754,  4.6867686, 164.1912490,  1.9088511,
 2038-May-26 00:00, 2465569.500000000, , ,167.18314,  7.62237, 165.2475,  1.9620, 9.35758349914258, -1.4990201, 165.2475388,  1.9619970,
 2038-Jun-24 00:00, 2465598.500000000, , ,168.16085,  7.25591, 166.2838,  2.0013, 9.37353601708562, -5.0239429, 166.2838432,  2.0013358,
 2038-Jul-23 00:00, 2465627.500000000, , ,169.07560,  6.88385, 167.2655,  2.0130, 9.38980419271291, -1.9456978, 167.2654558,  2.0129778,
 2038-Aug-21 00:00, 2465656.500000000, , ,169.96115,  6.51123, 168.2212,  2.0143, 9.39775869032963,  3.8209038, 168.2212317,  2.0143010,
 2038-Sep-19 00:00, 2465685.500000000, , ,170.87824,  6.14173, 169.2052,  2.0322, 9.39819705884815,  5.9877362, 169.2052243,  2.0321828,
 2038-Oct-18 00:00, 2465714.500000000, , ,171.85114,  5.77487, 170.2398,  2.0757, 9.40077251567587,  1.4656493, 170.2398251,  2.0757057,
 2038-Nov-16 00:00, 2465743.500000000, , ,172.83129,  5.40642, 171.2822,  2.1220, 9.41336632649984, -4.2794472, 171.2822480,  2.1219563,
 2038-Dec-15 00:00, 2465772.500000000, , ,173.75660,  5.03336, 172.2768,  2.1436, 9.43111626942813, -3.9825868, 172.2768277,  2.1435702,
 2039-Jan-13 00:00, 2465801.500000000, , ,174.63179,  4.65698, 173.2273,  2.1433, 9.44343456832790,  1.3747784, 173.2273074,  2.1433042,
 2039-Feb-11 00:00, 2465830.500000000, , ,175.51315,  4.28069, 174.1838,  2.1463, 9.44653956927720,  5.8287174, 174.1838334,  2.1463368,
 2039-Mar-12 00:00, 2465859.500000000, , ,176.44781,  3.90730, 175.1884,  2.1738, 9.44687605276925,  4.1539342, 175.1884401,  2.1738225,
 2039-Apr-10 00:00, 2465888.500000000, , ,177.41888,  3.53664, 176.2257,  2.2189, 9.45491659574101, -2.1872336, 176.2257158,  2.2188865,
 2039-May-09 00:00, 2465917.500000000, , ,178.35790,  3.16523, 177.2343,  2.2510, 9.47181427147999, -4.9952751, 177.2342828,  2.2510394,
 2039-Jun-07 00:00, 2465946.500000000, , ,179.23613,  2.79019, 178.1889,  2.2560, 9.48766570273735, -1.2573491, 178.1888717,  2.2560412,
 2039-Jul-06 00:00, 2465975.500000000, , ,180.09385,  2.41216, 179.1261,  2.2503, 9.49466609285800,  4.3836738, 179.1261045,  2.2503336,
 2039-Aug-04 00:00, 2466004.500000000, , ,180.98950,  2.03458, 180.0982,  2.2602, 9.49496880013011,  5.7701833, 180.0981635,  2.2602183,
 2039-Sep-02 00:00, 2466033.500000000, , ,181.93859,  1.66125, 181.1178,  2.2952, 9.49864757175500,  0.7117982, 181.1177854,  2.2952247,
 2039-Oct-01 00:00, 2466062.500000000, , ,182.88728,  1.29197, 182.1356,  2.3336, 9.51242464665841, -4.6166416, 182.1356267,  2.3336194,
 2039-Oct-30 00:00, 2466091.500000000, , ,183.77899,  0.92187, 183.1016,  2.3483, 9.53012926530870, -3.5139523, 183.1016296,  2.3483297,
 2039-Nov-28 00:00, 2466120.500000000, , ,184.62712,  0.54729, 184.0295,  2.3413, 9.54138259776928,  2.0790244, 184.0294730,  2.3412521,
 2039-Dec-27 00:00, 2466149.500000000, , ,185.48980,  0.16963, 184.9720,  2.3366, 9.54370354014581,  5.9600974, 184.9719522,  2.3366497,
 2040-Jan-25 00:00, 2466178.500000000, , ,186.40769, -0.20556, 185.9642,  2.3556, 9.54449161674098,  3.5232291, 185.9642131,  2.3555700,
 2040-Feb-23 00:00, 2466207.500000000, , ,187.35576, -0.57363, 186.9814,  2.3922, 9.55369041020380, -2.8140267, 186.9814242,  2.3921834,
 2040-Mar-23 00:00, 2466236.500000000, , ,188.26615, -0.93739, 187.9623,  2.4170, 9.57094828267162, -4.8530807, 187.9622658,  2.4169704,
 2040-Apr-21 00:00, 2466265.500000000, , ,189.11869, -1.30417, 188.8910,  2.4152, 9.58585907514646, -0.5624976, 188.8910278,  2.4152442,
 2040-May-20 00:00, 2466294.500000000, , ,189.95922, -1.67689, 189.8110,  2.4024, 9.59161562424510,  4.8171228, 189.8109554,  2.4023519,
 2040-Jun-18 00:00, 2466323.500000000, , ,190.84322, -2.05111, 190.7713,  2.4040, 9.59163617501128,  5.4094056, 190.7713118,  2.4039836,
 2040-Jul-17 00:00, 2466352.500000000, , ,191.77775, -2.41859, 191.7754,  2.4302, 9.59615503856449, -0.0506008, 191.7753836,  2.4302285,
 2040-Aug-15 00:00, 2466381.500000000, , ,192.70470, -2.77664, 192.7686,  2.4607, 9.61060622135394, -4.8451005, 192.7686333,  2.4606793,
 2040-Sep-13 00:00, 2466410.500000000, , ,193.57341, -3.13303, 193.7074,  2.4685, 9.62768869538254, -2.9802174, 193.7073690,  2.4685341,
 2040-Oct-12 00:00, 2466439.500000000, , ,194.40531, -3.49592, 194.6144,  2.4547, 9.63747778752925,  2.7089064, 194.6144297,  2.4546718,
 2040-Nov-10 00:00, 2466468.500000000, , ,195.25952, -3.86472, 195.5440,  2.4424, 9.63882744855320,  5.9381726, 195.5440045,  2.4423586,
 2040-Dec-09 00:00, 2466497.500000000, , ,196.17004, -4.23050, 196.5240,  2.4526, 9.63989251260457,  2.8153749, 196.5239755,  2.4526016,
 2041-Jan-07 00:00, 2466526.500000000, , ,197.10443, -4.58450, 197.5211,  2.4808, 9.64986744115935, -3.3705566, 197.5211190,  2.4807612,
 2041-Feb-05 00:00, 2466555.500000000, , ,197.99621, -4.93017, 198.4754,  2.4983, 9.66693964608560, -4.6085739, 198.4754204,  2.4983358,
 2041-Mar-06 00:00, 2466584.500000000, , ,198.83370, -5.27944, 199.3806,  2.4901, 9.68044843554683,  0.1238539, 199.3805735,  2.4900641,
 2041-Apr-04 00:00, 2466613.500000000, , ,199.66748, -5.63768, 200.2852,  2.4701, 9.68472082391440,  5.1220220, 200.2852155,  2.4700780,
 2041-May-03 00:00, 2466642.500000000, , ,200.54946, -5.99849, 201.2348,  2.4635, 9.68433407423955,  4.9243193, 201.2347962,  2.4634782,
 2041-Jun-01 00:00, 2466671.500000000, , ,201.47848, -6.34935, 202.2236,  2.4810, 9.68944626829801, -0.8043353, 202.2235851,  2.4810404,
 2041-Jun-30 00:00, 2466700.500000000, , ,202.39302, -6.68599, 203.1932,  2.5038, 9.70411288345726, -4.9667096, 203.1932151,  2.5037771,
 2041-Jul-29 00:00, 2466729.500000000, , ,203.24873, -7.01976, 204.1069,  2.5051, 9.72009065715302, -2.3942097, 204.1068961,  2.5050858,
 2041-Aug-27 00:00, 2466758.500000000, , ,204.07464, -7.36259, 204.9957,  2.4847, 9.72812284919586,  3.2606953, 204.9957429,  2.4846860,
 2041-Sep-25 00:00, 2466787.500000000, , ,204.93008, -7.71354, 205.9142,  2.4648, 9.72839581805083,  5.7780855, 205.9141777,  2.4648187,
 2041-Oct-24 00:00, 2466816.500000000, , ,205.84211, -8.05994, 206.8826,  2.4666, 9.72961797216201,  2.0525416, 206.8826180,  2.4665501,
 2041-Nov-22 00:00, 2466845.500000000, , ,206.77147, -8.38997, 207.8605,  2.4865, 9.74004725842438, -3.8493498, 207.8605384,  2.4865449,
 2041-Dec-21 00:00, 2466874.500000000, , ,207.65379, -8.70880, 208.7903,  2.4973, 9.75647823232200, -4.2713572, 208.7902920,  2.4973091,
 2042-Jan-19 00:00, 2466903.500000000, , ,208.48584, -9.03270, 209.6746,  2.4829, 9.76823439203802,  0.7929247, 209.6746143,  2.4828745,
 2042-Feb-17 00:00, 2466932.500000000, , ,209.32229, -9.36833, 210.5663,  2.4561, 9.77088661538532,  5.3064223, 210.5663374,  2.4560820,
 2042-Mar-18 00:00, 2466961.500000000, , ,210.21087, -9.70660, 211.5064,  2.4415, 9.77004923718134,  4.3375499, 211.5064025,  2.4415054,
 2042-Apr-16 00:00, 2466990.500000000, , ,211.14233,-10.03124, 212.4807,  2.4507, 9.77558388370640, -1.5324616, 212.4806565,  2.4507265,
 2042-May-15 00:00, 2467019.500000000, , ,212.05253,-10.33771, 213.4282,  2.4662, 9.79010475034282, -4.9838292, 213.4282272,  2.4662165,
 2042-Jun-13 00:00, 2467048.500000000, , ,212.90394,-10.64127, 214.3196,  2.4615, 9.80460969455350, -1.7673832, 214.3195543,  2.4614719,
 2042-Jul-12 00:00, 2467077.500000000, , ,213.73275,-10.95663, 215.1930,  2.4349, 9.81069544779542,  3.7329978, 215.1930180,  2.4349426,
 2042-Aug-10 00:00, 2467106.500000000, , ,214.59773,-11.28143, 216.1022,  2.4079, 9.80985856547296,  5.4960593, 216.1022021,  2.4078627,
 2042-Sep-08 00:00, 2467135.500000000, , ,215.51869,-11.59935, 217.0600,  2.4015, 9.81116695119934,  1.2554601, 217.0600345,  2.4014701,
 2042-Oct-07 00:00, 2467164.500000000, , ,216.45002,-11.89660, 218.0198,  2.4138, 9.82178971766744, -4.2450808, 218.0198420,  2.4138121,
 2042-Nov-05 00:00, 2467193.500000000, , ,217.33029,-12.18100, 218.9273,  2.4183, 9.83721697039814, -3.8517697, 218.9273077,  2.4183457,
 2042-Dec-04 00:00, 2467222.500000000, , ,218.16486,-12.47257, 219.7937,  2.3983, 9.84697093188434,  1.4361982, 219.7937328,  2.3982696,
 2043-Jan-02 00:00, 2467251.500000000, , ,219.01176,-12.77808, 220.6750,  2.3651, 9.84794032057662,  5.3778011, 220.6749566,  2.3651022,
 2043-Jan-31 00:00, 2467280.500000000, , ,219.91388,-13.08531, 221.6068,  2.3430, 9.84664355309321,  3.6685283, 221.6068448,  2.3429813,
 2043-Mar-01 00:00, 2467309.500000000, , ,220.85392,-13.37503, 222.5675,  2.3444, 9.85244760579215, -2.2236731, 222.5675039,  2.3443983,
 2043-Mar-30 00:00, 2467338.500000000, , ,221.76591,-13.64362, 223.4948,  2.3533, 9.86649756883173, -4.9037472, 223.4947866,  2.3532761,
 2043-Apr-28 00:00, 2467367.500000000, , ,222.61975,-13.91026, 224.3665,  2.3431, 9.87922164619317, -1.1131148, 224.3665470,  2.3430939,
 2043-May-27 00:00, 2467396.500000000, , ,223.45844,-14.19129, 225.2274,  2.3110, 9.88322901107111,  4.1241292, 225.2274148,  2.3109565,
 2043-Jun-25 00:00, 2467425.500000000, , ,224.33935,-14.48214, 226.1292,  2.2771, 9.88128234805250,  5.1068797, 226.1291848,  2.2771472,
 2043-Jul-24 00:00, 2467454.500000000, , ,225.27463,-14.76314, 227.0774,  2.2632, 9.88262155498041,  0.4408465, 227.0774252,  2.2631880,
 2043-Aug-22 00:00, 2467483.500000000, , ,226.21285,-15.01978, 228.0205,  2.2685, 9.89319912657386, -4.5573833, 228.0204835,  2.2685438,
 2043-Sep-20 00:00, 2467512.500000000, , ,227.09649,-15.26312, 228.9082,  2.2675, 9.90729993510063, -3.3632499, 228.9081711,  2.2675348,
 2043-Oct-19 00:00, 2467541.500000000, , ,227.93957,-15.51608, 229.7598,  2.2424, 9.91484289713390,  2.0439993, 229.7597561,  2.2424229,
 2043-Nov-17 00:00, 2467570.500000000, , ,228.80271,-15.78442, 230.6329,  2.2034, 9.91408511960610,  5.3422559, 230.6329299,  2.2034160,
 2043-Dec-16 00:00, 2467599.500000000, , ,229.72314,-16.05266, 231.5580,  2.1743, 9.91231482848577,  2.9338950, 231.5580278,  2.1743245,
 2044-Jan-14 00:00, 2467628.500000000, , ,230.67560,-16.29959, 232.5062,  2.1686, 9.91823450390501, -2.8694802, 232.5061892,  2.1686225,
 2044-Feb-12 00:00, 2467657.500000000, , ,231.59330,-16.52357, 233.4152,  2.1716, 9.93151715854140, -4.7348627, 233.4151902,  2.1716321,
 2044-Mar-12 00:00, 2467686.500000000, , ,232.45422,-16.74736, 234.2704,  2.1567, 9.94220063646199, -0.4445201, 234.2703705,  2.1567001,
 2044-Apr-10 00:00, 2467715.500000000, , ,233.30771,-16.98775, 235.1216,  2.1195, 9.94403559845338,  4.4324889, 235.1215654,  2.1195491,
 2044-May-09 00:00, 2467744.500000000, , ,234.20879,-17.23737, 236.0179,  2.0796, 9.94098542457395,  4.6237018, 236.0179038,  2.0795969,
 2044-Jun-07 00:00, 2467773.500000000, , ,235.16143,-17.47377, 236.9578,  2.0588, 9.94228437684508, -0.3773954, 236.9577815,  2.0587540,
 2044-Jul-06 00:00, 2467802.500000000, , ,236.10911,-17.68295, 237.8857,  2.0579, 9.95257720026676, -4.7876955, 237.8857084,  2.0578989,
 2044-Aug-04 00:00, 2467831.500000000, , ,236.99923,-17.87947, 238.7563,  2.0521, 9.96506041283447, -2.8192171, 238.7563310,  2.0521058,
 2044-Sep-02 00:00, 2467860.500000000, , ,237.85458,-18.08814, 239.5962,  2.0226, 9.97022854987878,  2.6081122, 239.5962379,  2.0226213,
 2044-Oct-01 00:00, 2467889.500000000, , ,238.73744,-18.31277, 240.4639,  1.9784, 9.96773184824559,  5.2075298, 240.4638925,  1.9783887,
 2044-Oct-30 00:00, 2467918.500000000, , ,239.67853,-18.53473, 241.3838,  1.9430, 9.96548440924606,  2.1504605, 241.3837730,  1.9430032,
 2044-Nov-28 00:00, 2467947.500000000, , ,240.64479,-18.73198, 242.3208,  1.9310, 9.97137043728679, -3.4625199, 242.3208487,  1.9309677,
 2044-Dec-27 00:00, 2467976.500000000, , ,241.56973,-18.90563, 243.2139,  1.9289, 9.98361221259334, -4.4863192, 243.2139019,  1.9289199,
 2045-Jan-25 00:00, 2468005.500000000, , ,242.44011,-19.08143, 244.0557,  1.9100, 9.99203229846721,  0.2256831, 244.0557158,  1.9099667,
 2045-Feb-23 00:00, 2468034.500000000, , ,243.31099,-19.27542, 244.9003,  1.8685, 9.99162851637176,  4.6573711, 244.9002705,  1.8684507,
 2045-Mar-24 00:00, 2468063.500000000, , ,244.23387,-19.47711, 245.7932,  1.8230, 9.98749115661365,  4.0601150, 245.7932407,  1.8230282,
 2045-Apr-22 00:00, 2468092.500000000, , ,245.20422,-19.66214, 246.7262,  1.7961, 9.98868530584822, -1.1855656, 246.7261506,  1.7960827,
 2045-May-21 00:00, 2468121.500000000, , ,246.16130,-19.81810, 247.6408,  1.7899, 9.99848015599103, -4.9368818, 247.6408085,  1.7898645,
 2045-Jun-19 00:00, 2468150.500000000, , ,247.05862,-19.96301, 248.4973,  1.7801, 10.0091066984131, -2.2309440, 248.4973150,  1.7800808,
 2045-Jul-18 00:00, 2468179.500000000, , ,247.92769,-20.12241, 249.3289,  1.7469, 10.0117898217633,  3.1222375, 249.3288991,  1.7469159,
 2045-Aug-16 00:00, 2468208.500000000, , ,248.83127,-20.29743, 250.1937,  1.6981, 10.0075706176778,  4.9812304, 250.1937356,  1.6981273,
 2045-Sep-14 00:00, 2468237.500000000, , ,249.79265,-20.46672, 251.1102,  1.6572, 10.0048465864986,  1.3333540, 251.1101617,  1.6572068,
 2045-Oct-13 00:00, 2468266.500000000, , ,250.77135,-20.60857, 252.0378,  1.6397, 10.0105571610697, -3.9964109, 252.0377903,  1.6396979,
 2045-Nov-11 00:00, 2468295.500000000, , ,251.70254,-20.72731, 252.9174,  1.6334, 10.0215188352191, -4.1659669, 252.9174336,  1.6334446,
$$EOE
****************************************************************************************************************************************************************
Column meaning:
 
TIME

  Prior to 1962, times are UT1. Dates thereafter are UTC. Any 'b' symbol in
the 1st-column denotes a B.C. date. First-column blank (" ") denotes an A.D.
date. Calendar dates prior to 1582-Oct-15 are in the Julian calendar system.
Later calendar dates are in the Gregorian system.

  Time tags refer to the same instant throughout the solar system, regardless
of where the observer is located. For example, if an observation from the
surface of another body has an output time-tag of 12:31:00 UTC, an Earth-based
time-scale, it refers to the instant on that body simultaneous to 12:31:00 UTC
on Earth.

