*******************************************************************************
Ephemeris / WWW_USER Thu Aug  1 02:15:28 2019 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Moon (301)                      {source: DE431mx}
Center body name: Sun (10)                        {source: DE431mx}
Center-site name: BODYCENTRIC
*******************************************************************************
Start time      : A.D. 2016-Nov-18 00:00:00.0000 UT      
Stop  time      : A.D. 2028-Nov-18 00:00:00.0000 UT      
Step-size       : 17280 minutes
*******************************************************************************
Target pole/equ : IAU_MOON                        {East-longitude positive}
Target radii    : 1737.4 x 1737.4 x 1737.4 km     {Equator, meridian, pole}    
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : IAU_SUN                         {East-longitude positive}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Target primary  : Earth
Vis. interferer : None
Rel. light bend : Sun                             {source: DE431mx}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : BOTH
EOP file        : eop.190731.p191022                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2019-JUL-31. PREDICTS-> 2019-OCT-21
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass     n.a.    , Daylight (NO )
Table cut-offs 2:               
Table format    : Comma Separated Values (spreadsheet)
************************************************************************************************************************************************************
 Date__(UT)__HR:MN, Date_________JDUT, , ,R.A._(ICRF/J2000.0), DEC_(ICRF/J2000.0), hEcl-Lon,hEcl-Lat,            delta,     deldot,    ObsEcLon,   ObsEcLat,
************************************************************************************************************************************************************
$$SOE
 2022-Jun-08 00:00, 2459738.500000000, , ,255.61870,-22.76632, 256.7604,  0.0144, 1.01512777569373,  1.1287644, 256.7604357,  0.0144229,
 2022-Jun-20 00:00, 2459750.500000000, , ,268.37083,-23.43967, 268.5053, -0.0088, 1.01674412203340, -0.7807720, 268.5053017, -0.0088349,
 2022-Jul-02 00:00, 2459762.500000000, , ,280.59303,-23.06592, 279.7376,  0.0160, 1.01440591720142,  0.5117846, 279.7375510,  0.0160136,
 2022-Jul-14 00:00, 2459774.500000000, , ,292.98631,-21.76641, 291.2642, -0.0080, 1.01887746869673, -0.1154969, 291.2642054, -0.0079802,
 2022-Jul-26 00:00, 2459786.500000000, , ,305.06682,-19.52584, 302.7852,  0.0114, 1.01338511277601, -0.6087028, 302.7851609,  0.0113685,
 2022-Aug-07 00:00, 2459798.500000000, , ,316.52468,-16.61151, 314.0579, -0.0015, 1.01505344860041,  0.6385232, 314.0579080, -0.0014543,
 2022-Aug-19 00:00, 2459810.500000000, , ,328.10711,-12.89856, 325.8543,  0.0029, 1.01226768605399, -1.2269203, 325.8543440,  0.0028785,
 2022-Aug-31 00:00, 2459822.500000000, , ,338.88802, -8.86900, 337.1795,  0.0063, 1.00772780759757,  0.2585205, 337.1794616,  0.0062673,
 2022-Sep-12 00:00, 2459834.500000000, , ,349.85714, -4.37358, 348.9634, -0.0069, 1.00892855141505, -0.7353188, 348.9634427, -0.0069176,
 2022-Sep-24 00:00, 2459846.500000000, , ,  0.61875,  0.28118,   0.6795,  0.0119, 1.00094582458438, -0.7998767,   0.6795339,  0.0118565,
 2022-Oct-06 00:00, 2459858.500000000, , , 11.31946,  4.84939,  12.3020, -0.0135, 1.00148103546576,  0.2616312,  12.3020188, -0.0134566,
 2022-Oct-18 00:00, 2459870.500000000, , , 22.62040,  9.48017,  24.4301,  0.0120, 0.99637044720257, -1.3605386,  24.4300758,  0.0120220,
 2022-Oct-30 00:00, 2459882.500000000, , , 33.79312, 13.54445,  36.1050, -0.0123, 0.99200145551799,  0.3885981,  36.1049903, -0.0123137,
 2022-Nov-11 00:00, 2459894.500000000, , , 45.86301, 17.28930,  48.3245,  0.0055, 0.99252370694855, -0.8114198,  48.3244661,  0.0054924,
 2022-Nov-23 00:00, 2459906.500000000, , , 58.21029, 20.22577,  60.3751, -0.0037, 0.98525477524685, -0.5052089,  60.3751291, -0.0037270,
 2022-Dec-05 00:00, 2459918.500000000, , , 70.93315, 22.27767,  72.4049, -0.0045, 0.98766173037899,  0.3183779,  72.4049417, -0.0045193,
 2022-Dec-17 00:00, 2459930.500000000, , , 84.37428, 23.34434,  84.8361,  0.0058, 0.98383834738362, -1.0450239,  84.8361088,  0.0058405,
 2022-Dec-29 00:00, 2459942.500000000, , , 97.36840, 23.25394,  96.7669, -0.0124, 0.98285310928370,  0.8604846,  96.7668961, -0.0124377,
 2023-Jan-10 00:00, 2459954.500000000, , ,110.80782, 22.07225, 109.2202,  0.0106, 0.98565287051911, -0.4339867, 109.2202108,  0.0106385,
 2023-Jan-22 00:00, 2459966.500000000, , ,123.58296, 19.84441, 121.3522, -0.0143, 0.98178614743215,  0.1846412, 121.3521813, -0.0142896,
 2023-Feb-03 00:00, 2459978.500000000, , ,135.94191, 16.78820, 133.4725,  0.0104, 0.98785383951731,  0.6980527, 133.4724961,  0.0103558,
 2023-Feb-15 00:00, 2459990.500000000, , ,148.08938, 12.89847, 145.8381, -0.0088, 0.98687864972581, -0.5648905, 145.8381128, -0.0088071,
 2023-Feb-27 00:00, 2460002.500000000, , ,159.33058,  8.70663, 157.6459,  0.0055, 0.98998666548356,  1.2975957, 157.6458521,  0.0055200,
 2023-Mar-11 00:00, 2460014.500000000, , ,170.73406,  3.99430, 169.9167,  0.0009, 0.99513574498851, -0.1584830, 169.9167109,  0.0009085,
 2023-Mar-23 00:00, 2460026.500000000, , ,181.58715, -0.69123, 181.7311, -0.0030, 0.99409328391256,  0.7180220, 181.7311085, -0.0029681,
 2023-Apr-04 00:00, 2460038.500000000, , ,192.49838, -5.34841, 193.5779,  0.0108, 1.00223404871504,  0.8507093, 193.5779011,  0.0108152,
 2023-Apr-16 00:00, 2460050.500000000, , ,203.67336, -9.88574, 205.5445, -0.0099, 1.00189625290322, -0.3223595, 205.5444586, -0.0098597,
 2023-Apr-28 00:00, 2460062.500000000, , ,214.65408,-13.83189, 216.9895,  0.0160, 1.00660270656218,  1.3308615, 216.9895047,  0.0159908,
 2023-May-10 00:00, 2460074.500000000, , ,226.43283,-17.44936, 228.8914, -0.0095, 1.01091990118898, -0.4043406, 228.8913587, -0.0094877,
 2023-May-22 00:00, 2460086.500000000, , ,238.11631,-20.19662, 240.2828,  0.0137, 1.00980282870140,  0.7235291, 240.2827872,  0.0137159,
 2023-Jun-03 00:00, 2460098.500000000, , ,250.32078,-22.20885, 251.8340, -0.0021, 1.01657751513219,  0.4567649, 251.8340247, -0.0020581,
 2023-Jun-15 00:00, 2460110.500000000, , ,262.85354,-23.27071, 263.4376,  0.0059, 1.01365984718431, -0.4295052, 263.4375881,  0.0059280,
 2023-Jun-27 00:00, 2460122.500000000, , ,275.07306,-23.35006, 274.6566,  0.0073, 1.01686420611663,  0.9557829, 274.6566174,  0.0072661,
 2023-Jul-09 00:00, 2460134.500000000, , ,287.76186,-22.43805, 286.3776, -0.0029, 1.01727033119154, -0.9514789, 286.3775827, -0.0029484,
 2023-Jul-21 00:00, 2460146.500000000, , ,299.67389,-20.62740, 297.6019,  0.0135, 1.01396994098139,  0.3864883, 297.6018671,  0.0135070,
 2023-Aug-02 00:00, 2460158.500000000, , ,311.59825,-17.97313, 309.1613, -0.0091, 1.01730749476891, -0.2783437, 309.1613055, -0.0091166,
 2023-Aug-14 00:00, 2460170.500000000, , ,323.10983,-14.57212, 320.7199,  0.0149, 1.01076194997167, -0.7144032, 320.7198761,  0.0149321,
 2023-Aug-26 00:00, 2460182.500000000, , ,334.06360,-10.74708, 332.0683, -0.0092, 1.01161786041755,  0.5015286, 332.0683016, -0.0092282,
 2023-Sep-07 00:00, 2460194.500000000, , ,345.21220, -6.30328, 343.9525,  0.0105, 1.00793149565195, -1.3446035, 343.9524587,  0.0105077,
 2023-Sep-19 00:00, 2460206.500000000, , ,355.75998, -1.83987, 355.3787, -0.0036, 1.00292842109619,  0.1859776, 355.3786675, -0.0035864,
 2023-Oct-01 00:00, 2460218.500000000, , ,  6.68942,  2.89135,   7.2849,  0.0002, 1.00367775609077, -0.8067914,   7.2849321,  0.0001620,
 2023-Oct-13 00:00, 2460230.500000000, , , 17.64075,  7.49003,  19.1183,  0.0046, 0.99547972590200, -0.7724997,  19.1183276,  0.0045947,
 2023-Oct-25 00:00, 2460242.500000000, , , 28.74849, 11.76691,  30.8721, -0.0111, 0.99608879426225,  0.2962505,  30.8720802, -0.0111147,
 2023-Nov-06 00:00, 2460254.500000000, , , 40.67169, 15.78885,  43.1270,  0.0103, 0.99114136878496, -1.3008450,  43.1269574,  0.0103416,
 2023-Nov-18 00:00, 2460266.500000000, , , 52.57059, 18.98158,  54.9190, -0.0158, 0.98736849174461,  0.4580420,  54.9189712, -0.0157876,
 2023-Nov-30 00:00, 2460278.500000000, , , 65.43069, 21.52930,  67.2455,  0.0099, 0.98857056537164, -0.7277885,  67.2454753,  0.0099037,
 2023-Dec-12 00:00, 2460290.500000000, , , 78.44631, 23.00205,  79.3761, -0.0121, 0.98222777999475, -0.3521797,  79.3760898, -0.0121478,
 2023-Dec-24 00:00, 2460302.500000000, , , 91.60046, 23.43496,  91.4684,  0.0038, 0.98565433155849,  0.4843205,  91.4684130,  0.0038291,
 2024-Jan-05 00:00, 2460314.500000000, , ,105.13235, 22.70665, 103.9347, -0.0036, 0.98288794810684, -0.8590675, 103.9347312, -0.0036036,
 2024-Jan-17 00:00, 2460326.500000000, , ,117.86043, 20.96719, 115.8729, -0.0045, 0.98309328880864,  1.0336171, 115.8728843, -0.0045252,
 2024-Jan-29 00:00, 2460338.500000000, , ,130.73134, 18.19279, 128.3084,  0.0053, 0.98702782124442, -0.2901371, 128.3084476,  0.0053471,
 2024-Feb-10 00:00, 2460350.500000000, , ,142.78574, 14.68030, 140.3882, -0.0119, 0.98427557584566,  0.3240777, 140.3881707, -0.0119073,
 2024-Feb-22 00:00, 2460362.500000000, , ,154.41618, 10.61694, 152.4384,  0.0118, 0.99134517114725,  0.8140602, 152.4384020,  0.0118477,
 2024-Mar-05 00:00, 2460374.500000000, , ,165.90852,  6.01133, 164.7038, -0.0132, 0.99112824801140, -0.4488974, 164.7038005, -0.0132445,
 2024-Mar-17 00:00, 2460386.500000000, , ,176.70378,  1.44190, 176.4025,  0.0128, 0.99492006644629,  1.3932445, 176.4025442,  0.0127528,
 2024-Mar-29 00:00, 2460398.500000000, , ,187.85242, -3.39743, 188.5516, -0.0070, 1.00037487164090, -0.1211132, 188.5516475, -0.0069805,
 2024-Apr-10 00:00, 2460410.500000000, , ,198.68914, -7.90249, 200.2361,  0.0062, 0.99953676674315,  0.7459934, 200.2361027,  0.0062050,
 2024-Apr-22 00:00, 2460422.500000000, , ,209.79086,-12.15252, 211.9623,  0.0033, 1.00764991673726,  0.7850464, 211.9622659,  0.0032998,
 2024-May-04 00:00, 2460434.500000000, , ,221.34269,-15.98471, 223.8014, -0.0034, 1.00697541623063, -0.3843600, 223.8013664, -0.0034454,
 2024-May-16 00:00, 2460446.500000000, , ,232.79271,-19.03740, 235.1363,  0.0123, 1.01132450932400,  1.2458142, 235.1362533,  0.0122630,
 2024-May-28 00:00, 2460458.500000000, , ,245.10803,-21.47754, 246.9408, -0.0088, 1.01480254924678, -0.5025327, 246.9408483, -0.0088282,
 2024-Jun-09 00:00, 2460470.500000000, , ,257.22574,-22.90376, 258.2479,  0.0159, 1.01292383089706,  0.6378363, 258.2478772,  0.0158953,
 2024-Jun-21 00:00, 2460482.500000000, , ,269.72929,-23.44713, 269.7516, -0.0081, 1.01869761639785,  0.2758746, 269.7516439, -0.0080731,
 2024-Jul-03 00:00, 2460494.500000000, , ,282.29933,-22.94461, 281.3128,  0.0130, 1.01470272893988, -0.5831947, 281.3128097,  0.0129633,
 2024-Jul-15 00:00, 2460506.500000000, , ,294.32428,-21.55994, 292.5247, -0.0026, 1.01698248353176,  0.7770819, 292.5246842, -0.0026121,
 2024-Jul-27 00:00, 2460518.500000000, , ,306.58667,-19.18931, 304.2580,  0.0048, 1.01616806815139, -1.1133199, 304.2580344,  0.0047898,
 2024-Aug-08 00:00, 2460530.500000000, , ,317.97258,-16.18060, 315.5122,  0.0050, 1.01192628545362,  0.2794814, 315.5122141,  0.0049518,
 2024-Aug-20 00:00, 2460542.500000000, , ,329.34950,-12.46959, 327.1401, -0.0058, 1.01423953115282, -0.4204240, 327.1400543, -0.0057824,
 2024-Sep-01 00:00, 2460554.500000000, , ,340.37942, -8.27069, 338.7709,  0.0115, 1.00681255046415, -0.7983089, 338.7709486,  0.0114868,
 2024-Sep-13 00:00, 2460566.500000000, , ,351.02161, -3.88480, 350.2235, -0.0129, 1.00710287981113,  0.3931902, 350.2235405, -0.0128748,
 2024-Sep-25 00:00, 2460578.500000000, , ,  2.03099,  0.89438,   2.2191,  0.0129, 1.00279832452256, -1.4194646,   2.2190810,  0.0129358,
 2024-Oct-07 00:00, 2460590.500000000, , , 12.67063,  5.41898,  13.7633, -0.0124, 0.99764486501984,  0.1683662,  13.7633362, -0.0123565,
 2024-Oct-19 00:00, 2460602.500000000, , , 23.91700,  9.97595,  25.8008,  0.0065, 0.99827241301699, -0.8160667,  25.8008225,  0.0065376,
 2024-Oct-31 00:00, 2460614.500000000, , , 35.39631, 14.09078,  37.7548, -0.0059, 0.99023090218358, -0.6953172,  37.7548497, -0.0058535,
 2024-Nov-12 00:00, 2460626.500000000, , , 47.18437, 17.63725,  49.6320, -0.0048, 0.99124995404648,  0.3740700,  49.6320256, -0.0048173,
 2024-Nov-24 00:00, 2460638.500000000, , , 59.90385, 20.56357,  61.9980,  0.0023, 0.98683770568428, -1.1966328,  61.9980476,  0.0022741,
 2024-Dec-06 00:00, 2460650.500000000, , , 72.51934, 22.45304,  73.8822, -0.0135, 0.98394786858000,  0.5621036,  73.8822315, -0.0134660,
 2024-Dec-18 00:00, 2460662.500000000, , , 85.94998, 23.39518,  86.2834,  0.0081, 0.98609282798851, -0.6070804,  86.2834220,  0.0081240,
 2024-Dec-30 00:00, 2460674.500000000, , , 99.20186, 23.15341,  98.4550, -0.0162, 0.98084746096730, -0.1761022,  98.4550239, -0.0162119,
 2025-Jan-11 00:00, 2460686.500000000, , ,112.24563, 21.87400, 110.5682,  0.0091, 0.98539852306213,  0.6713791, 110.5682238,  0.0091223,
 2025-Jan-23 00:00, 2460698.500000000, , ,125.31350, 19.46985, 123.0243, -0.0126, 0.98371384418118, -0.6803454, 123.0243394, -0.0125585,
 2025-Feb-04 00:00, 2460710.500000000, , ,137.39350, 16.36131, 134.9278,  0.0043, 0.98505637683578,  1.1869451, 134.9277589,  0.0042669,
 2025-Feb-16 00:00, 2460722.500000000, , ,149.50249, 12.40519, 147.3025, -0.0036, 0.98999985648617, -0.1820570, 147.3024703, -0.0035597,
 2025-Feb-28 00:00, 2460734.500000000, , ,160.87094,  8.08086, 159.2932, -0.0049, 0.98815704400132,  0.4362631, 159.2931528, -0.0048798,
 2025-Mar-12 00:00, 2460746.500000000, , ,171.95779,  3.47876, 171.2422,  0.0071, 0.99595794593572,  0.8898259, 171.2421859,  0.0070972,
 2025-Mar-24 00:00, 2460758.500000000, , ,183.10175, -1.35673, 183.3852, -0.0118, 0.99614433488587, -0.3719039, 183.3852138, -0.0118035,
 2025-Apr-05 00:00, 2460770.500000000, , ,193.78103, -5.88146, 194.9612,  0.0138, 1.00029440578065,  1.4347870, 194.9612178,  0.0138353,
 2025-Apr-17 00:00, 2460782.500000000, , ,205.03715,-10.40929, 206.9854, -0.0114, 1.00567223943971, -0.1458516, 206.9853966, -0.0113660,
 2025-Apr-29 00:00, 2460794.500000000, , ,216.16743,-14.33829, 218.5422,  0.0128, 1.00471189795620,  0.7172121, 218.5422451,  0.0127982,
 2025-May-11 00:00, 2460806.500000000, , ,227.71614,-17.78900, 230.1607, -0.0051, 1.01243855443830,  0.6718288, 230.1607396, -0.0050803,
 2025-May-23 00:00, 2460818.500000000, , ,239.79290,-20.53482, 241.8905,  0.0051, 1.01111659624612, -0.4771457, 241.8905135,  0.0051389,
 2025-Jun-04 00:00, 2460830.500000000, , ,251.72307,-22.37246, 253.1418,  0.0035, 1.01483314918411,  1.1275132, 253.1417820,  0.0035495,
 2025-Jun-16 00:00, 2460842.500000000, , ,264.42297,-23.34354, 264.8808, -0.0033, 1.01725323630965, -0.6293003, 264.8807509, -0.0033019,
 2025-Jun-28 00:00, 2460854.500000000, , ,276.68408,-23.28550, 276.1375,  0.0115, 1.01445691785263,  0.5316232, 276.1374530,  0.0115030,
 2025-Jul-10 00:00, 2460866.500000000, , ,289.10818,-22.28641, 287.6318, -0.0091, 1.01914819433078,  0.0835996, 287.6318389, -0.0091293,
 2025-Jul-22 00:00, 2460878.500000000, , ,301.33228,-20.30551, 299.1886,  0.0151, 1.01404283335702, -0.7419973, 299.1885590,  0.0150686,
 2025-Aug-03 00:00, 2460890.500000000, , ,312.88454,-17.63438, 310.4320, -0.0102, 1.01544012081412,  0.6110680, 310.4319740, -0.0101899,
 2025-Aug-15 00:00, 2460902.500000000, , ,324.57125,-14.09595, 322.2137,  0.0112, 1.01350397546328, -1.2491823, 322.2137112,  0.0111596,
 2025-Aug-27 00:00, 2460914.500000000, , ,335.45271,-10.21631, 333.5337, -0.0054, 1.00847808781364,  0.2055980, 333.5337263, -0.0054416,
 2025-Sep-08 00:00, 2460926.500000000, , ,346.42880, -5.80826, 345.2596,  0.0007, 1.00997673084766, -0.5296454, 345.2595917,  0.0006661,
 2025-Sep-20 00:00, 2460938.500000000, , ,357.23780, -1.19390, 356.9910,  0.0028, 1.00195415570800, -0.8461954, 356.9910078,  0.0027709,
 2025-Oct-02 00:00, 2460950.500000000, , ,  7.87216,  3.38687,   8.5656, -0.0105, 1.00198825085234,  0.3244820,   8.5655930, -0.0104869,
 2025-Oct-14 00:00, 2460962.500000000, , , 19.10414,  8.08591,  20.6859,  0.0091, 0.99742622080578, -1.4395693,  20.6858848,  0.0090640,
 2025-Oct-26 00:00, 2460974.500000000, , , 30.16922, 12.27489,  32.3516, -0.0158, 0.99245766380454,  0.2058426,  32.3515833, -0.0158324,
 2025-Nov-07 00:00, 2460986.500000000, , , 42.05165, 16.20262,  44.5165,  0.0092, 0.99331469660758, -0.7590640,  44.5165179,  0.0092129,
 2025-Nov-19 00:00, 2460998.500000000, , , 54.27793, 19.37634,  56.5792, -0.0145, 0.98578705483033, -0.5776988,  56.5791562, -0.0144963,
 2025-Dec-01 00:00, 2461010.500000000, , , 66.82673, 21.73367,  68.5592,  0.0027, 0.98752374819562,  0.4880678,  68.5591643,  0.0027157,
 2025-Dec-13 00:00, 2461022.500000000, , , 80.21245, 23.12599,  81.0058, -0.0082, 0.98395030811518, -1.0636195,  81.0057616, -0.0082302,
 2025-Dec-25 00:00, 2461034.500000000, , , 93.21071, 23.40031,  92.9464, -0.0061, 0.98213697322926,  0.6964393,  92.9463909, -0.0061452,
 2026-Jan-06 00:00, 2461046.500000000, , ,106.68942, 22.55380, 105.3800,  0.0012, 0.98537546014536, -0.4676435, 105.3800101,  0.0011772,
 2026-Jan-18 00:00, 2461058.500000000, , ,119.61844, 20.63769, 117.5490, -0.0136, 0.98126001282665,  0.0058295, 117.5489588, -0.0136281,
 2026-Jan-30 00:00, 2461070.500000000, , ,132.08211, 17.84672, 129.6388,  0.0094, 0.98692058488246,  0.8503868, 129.6387520,  0.0094021,
 2026-Feb-11 00:00, 2461082.500000000, , ,144.40143, 14.14712, 142.0413, -0.0161, 0.98619305541375, -0.5271889, 142.0413244, -0.0160769,
 2026-Feb-23 00:00, 2461094.500000000, , ,155.77517, 10.09853, 153.8722,  0.0107, 0.98851107403727,  1.3010498, 153.8722357,  0.0106592,
 2026-Mar-07 00:00, 2461106.500000000, , ,167.25173,  5.45299, 166.1522, -0.0110, 0.99419215785316, -0.1211835, 166.1522248, -0.0109995,
 2026-Mar-19 00:00, 2461118.500000000, , ,178.19222,  0.78835, 178.0279,  0.0044, 0.99297342418724,  0.5117306, 178.0278625,  0.0043662,
 2026-Mar-31 00:00, 2461130.500000000, , ,189.05872, -3.90574, 189.8584, -0.0007, 1.00114860943844,  0.9178525, 189.8583951, -0.0006501,
 2026-Apr-12 00:00, 2461142.500000000, , ,200.21663, -8.52542, 201.8712, -0.0042, 1.00136821883288, -0.3397823, 201.8711898, -0.0042315,
 2026-Apr-24 00:00, 2461154.500000000, , ,211.10320,-12.61399, 213.3246,  0.0094, 1.00552574513872,  1.4198248, 213.3245900,  0.0093588,
 2026-May-06 00:00, 2461166.500000000, , ,222.76620,-16.41341, 225.2340, -0.0093, 1.01048780884601, -0.2252245, 225.2339888, -0.0092908,
 2026-May-18 00:00, 2461178.500000000, , ,234.37880,-19.39888, 236.6769,  0.0146, 1.00910958435533,  0.6389794, 236.6769412,  0.0146458,
 2026-May-30 00:00, 2461190.500000000, , ,246.45546,-21.68553, 248.2110, -0.0096, 1.01616913276479,  0.5265454, 248.2109610, -0.0095834,
 2026-Jun-11 00:00, 2461202.500000000, , ,258.96721,-23.03894, 259.8569,  0.0127, 1.01395453126656, -0.5894653, 259.8569254,  0.0127210,
 2026-Jun-23 00:00, 2461214.500000000, , ,271.15278,-23.44039, 271.0576, -0.0053, 1.01686254674191,  0.9932553, 271.0576342, -0.0053315,
 2026-Jul-05 00:00, 2461226.500000000, , ,283.87045,-22.82154, 282.7655,  0.0052, 1.01810408396836, -0.7773571, 282.7654751,  0.0051814,
 2026-Jul-17 00:00, 2461238.500000000, , ,295.89446,-21.30387, 294.0085,  0.0031, 1.01434193696772,  0.4183783, 294.0085306,  0.0030810,
 2026-Jul-29 00:00, 2461250.500000000, , ,307.89429,-18.89220, 305.5293, -0.0044, 1.01796889519688, -0.1068061, 305.5292836, -0.0043849,
 2026-Aug-10 00:00, 2461262.500000000, , ,319.56412,-15.69381, 317.1181,  0.0117, 1.01181917102996, -0.8837996, 317.1181106,  0.0116570,
 2026-Aug-22 00:00, 2461274.500000000, , ,330.58737,-12.03207, 328.4264, -0.0116, 1.01246134839403,  0.4690814, 328.4264054, -0.0115974,
 2026-Sep-03 00:00, 2461286.500000000, , ,341.79780, -7.69794, 340.2879,  0.0136, 1.00958350624051, -1.3447193, 340.2878533,  0.0135876,
 2026-Sep-15 00:00, 2461298.500000000, , ,352.38254, -3.30287, 351.7012, -0.0125, 1.00401609929814,  0.1686727, 351.7012017, -0.0125326,
 2026-Sep-27 00:00, 2461310.500000000, , ,  3.25158,  1.41675,   3.5465,  0.0074, 1.00496883980533, -0.5970927,   3.5465143,  0.0073983,
 2026-Oct-09 00:00, 2461322.500000000, , , 14.18090,  6.05525,  15.3952, -0.0070, 0.99669413430918, -0.8564788,  15.3951849, -0.0070259,
 2026-Oct-21 00:00, 2461334.500000000, , , 25.14982, 10.43669,  27.0986, -0.0030, 0.99679293744282,  0.3031958,  27.0986322, -0.0029934,
 2026-Nov-02 00:00, 2461346.500000000, , , 36.94744, 14.60738,  39.3439,  0.0009, 0.99235789914005, -1.4045664,  39.3438790,  0.0008682,
 2026-Nov-14 00:00, 2461358.500000000, , , 48.69548, 18.02744,  51.1225, -0.0121, 0.98787468951254,  0.2960532,  51.1224871, -0.0120524,
 2026-Nov-26 00:00, 2461370.500000000, , , 61.37117, 20.84152,  63.3985,  0.0072, 0.98929059220542, -0.6457875,  63.3984686,  0.0071808,
 2026-Dec-08 00:00, 2461382.500000000, , , 74.30998, 22.63860,  75.5464, -0.0169, 0.98255394143340, -0.4312956,  75.5463806, -0.0168777,
 2026-Dec-20 00:00, 2461394.500000000, , , 87.38314, 23.42587,  87.5990,  0.0084, 0.98526026732017,  0.6238773,  87.5989688,  0.0083880,
 2027-Jan-01 00:00, 2461406.500000000, , ,100.97251, 23.04028, 100.0877, -0.0156, 0.98270584065557, -0.9194091, 100.0876569, -0.0155982,
 2027-Jan-13 00:00, 2461418.500000000, , ,113.81471, 21.63863, 112.0444,  0.0034, 0.98206742513328,  0.8500887, 112.0443954,  0.0033991,
 2027-Jan-25 00:00, 2461430.500000000, , ,126.80049, 19.13769, 124.4665, -0.0069, 0.98640749248551, -0.3258629, 124.4664887, -0.0069242,
 2027-Feb-06 00:00, 2461442.500000000, , ,139.04499, 15.85885, 136.5920, -0.0050, 0.98335136877338,  0.1794625, 136.5920253, -0.0049646,
 2027-Feb-18 00:00, 2461454.500000000, , ,150.77001, 11.95932, 148.6192,  0.0053, 0.98998749993373,  0.9962770, 148.6191950,  0.0053187,
 2027-Mar-02 00:00, 2461466.500000000, , ,162.40163,  7.45518, 160.9338, -0.0117, 0.99000679898038, -0.4098295, 160.9337600, -0.0117259,
 2027-Mar-14 00:00, 2461478.500000000, , ,173.26790,  2.92324, 172.6633,  0.0126, 0.99306160701625,  1.3654591, 172.6633087,  0.0126093,
 2027-Mar-26 00:00, 2461490.500000000, , ,184.42644, -1.93019, 184.8282, -0.0126, 0.99914912911301, -0.1079938, 184.8281905, -0.0125935,
 2027-Apr-07 00:00, 2461502.500000000, , ,195.27769, -6.50394, 196.5741,  0.0123, 0.99823157543814,  0.5448551, 196.5740950,  0.0122631,
 2027-Apr-19 00:00, 2461514.500000000, , ,206.27142,-10.87056, 208.2832, -0.0070, 1.00641648408281,  0.9017766, 208.2831651, -0.0070164,
 2027-May-01 00:00, 2461526.500000000, , ,217.75904,-14.86121, 220.1688,  0.0065, 1.00631631483608, -0.3554547, 220.1687810,  0.0065062,
 2027-May-13 00:00, 2461538.500000000, , ,229.08835,-18.13886, 231.5121,  0.0022, 1.01014979387332,  1.3543108, 231.5120984,  0.0021813,
 2027-May-25 00:00, 2461550.500000000, , ,241.29563,-20.82157, 243.3254, -0.0011, 1.01440608667312, -0.3544962, 243.3253556, -0.0010703,
 2027-Jun-06 00:00, 2461562.500000000, , ,253.37449,-22.54774, 254.6779,  0.0116, 1.01235535014181,  0.5241284, 254.6779376,  0.0115778,
 2027-Jun-18 00:00, 2461574.500000000, , ,265.81167,-23.39098, 266.1564, -0.0076, 1.01854161276144,  0.3575293, 266.1564222, -0.0075557,
 2027-Jun-30 00:00, 2461586.500000000, , ,278.43703,-23.19628, 277.7506,  0.0163, 1.01524804507944, -0.7093312, 277.7506093,  0.0162956,
 2027-Jul-12 00:00, 2461598.500000000, , ,290.50468,-22.11116, 288.9366, -0.0097, 1.01725922037129,  0.8538832, 288.9366423, -0.0097496,
 2027-Jul-24 00:00, 2461610.500000000, , ,302.85484,-19.99846, 300.6505,  0.0131, 1.01727521787756, -0.9342119, 300.6505067,  0.0131107,
 2027-Aug-05 00:00, 2461622.500000000, , ,314.37986,-17.22186, 311.9171, -0.0051, 1.01259916779910,  0.3057281, 311.9170737, -0.0050905,
 2027-Aug-17 00:00, 2461634.500000000, , ,325.82440,-13.68307, 323.4984,  0.0041, 1.01524712905140, -0.2821610, 323.4983553,  0.0040616,
 2027-Aug-29 00:00, 2461646.500000000, , ,336.98031, -9.61776, 335.1531,  0.0043, 1.00821935181681, -0.9923250, 335.1531287,  0.0043315,
 2027-Sep-10 00:00, 2461658.500000000, , ,347.63116, -5.31252, 346.5549, -0.0062, 1.00828805755768,  0.3620876, 346.5548931, -0.0062150,
 2027-Sep-22 00:00, 2461670.500000000, , ,358.63975, -0.57787, 358.5222,  0.0108, 1.00473501021995, -1.3913064, 358.5221514,  0.0108183,
 2027-Oct-04 00:00, 2461682.500000000, , ,  9.23884,  3.96757,  10.0479, -0.0131, 0.99891645050348,  0.1720362,  10.0479303, -0.0130608,
